period,lat,lon,parking,d
43,37.52161,126.893041,2,
44,37.52161,126.893041,1.5,
45,37.52161,126.893041,1,
46,37.52161,126.893041,0.5,
47,37.52161,126.893041,0,
48,37.526678,126.932895,0,
1,37.52161,126.893041,7,
2,37.52161,126.893041,6.5,
3,37.52161,126.893041,6,
4,37.52161,126.893041,5.5,
5,37.52161,126.893041,5,
6,37.52161,126.893041,4.5,
7,37.52161,126.893041,4,
8,37.52161,126.893041,3.5,
9,37.52161,126.893041,3,
10,37.52161,126.893041,2.5,
11,37.52161,126.893041,2,
12,37.52161,126.893041,1.5,
13,37.52161,126.893041,1,
14,37.52161,126.893041,0.5,
15,37.52161,126.893041,0,
16,37.52743,126.903991,0,
17,37.53165,126.914831,9.5,
18,37.53165,126.914831,9,
19,37.53165,126.914831,8.5,
20,37.53165,126.914831,8,
21,37.53165,126.914831,7.5,
22,37.53165,126.914831,7,
23,37.53165,126.914831,6.5,
24,37.53165,126.914831,6,
25,37.53165,126.914831,5.5,
26,37.53165,126.914831,5,
27,37.53165,126.914831,4.5,
28,37.53165,126.914831,4,
29,37.53165,126.914831,3.5,
30,37.53165,126.914831,3,
31,37.53165,126.914831,2.5,
32,37.53165,126.914831,2,
33,37.53165,126.914831,1.5,
34,37.53165,126.914831,1,
35,37.53165,126.914831,0.5,
36,37.53165,126.914831,0,
37,37.52573,126.914831,0,
38,37.52001,126.914831,12.5,
39,37.52001,126.914831,12,
40,37.52001,126.903961,11.5,
41,37.52001,126.893131,11,
42,37.52001,126.893131,10.5,
43,37.52001,126.893131,10,
44,37.52001,126.893131,9.5,
45,37.52001,126.893131,9,
46,37.52001,126.893131,8.5,
47,37.52001,126.893131,8,
48,37.52001,126.893131,7.5,
1,37.52001,126.893131,7,
2,37.52001,126.893131,6.5,
3,37.52001,126.893131,6,
4,37.52001,126.893131,5.5,
5,37.52001,126.893131,5,
6,37.52001,126.893131,4.5,
7,37.52001,126.893131,4,
8,37.52001,126.893131,3.5,
9,37.52001,126.893131,3,
10,37.52001,126.893131,2.5,
11,37.52001,126.893131,2,
12,37.52001,126.893131,1.5,
13,37.52001,126.893131,1,
14,37.52001,126.893131,0.5,
15,37.52001,126.893131,0,
16,37.52543,126.904071,0,
17,37.53215,126.914911,8,
18,37.53215,126.914911,7.5,
19,37.53215,126.914911,7,
20,37.53215,126.914911,6.5,
21,37.53215,126.914911,6,
22,37.53215,126.914911,5.5,
23,37.53215,126.914911,5,
24,37.53215,126.914911,4.5,
25,37.53215,126.914911,4,
26,37.53215,126.914911,3.5,
27,37.53215,126.914911,3,
28,37.53215,126.914911,2.5,
29,37.53215,126.914911,2,
30,37.53215,126.914911,1.5,
31,37.53215,126.914911,1,
32,37.53215,126.914911,0.5,
33,37.53215,126.914911,0,
34,37.526678,126.932895,0,
35,37.517527,126.894958,0,
36,37.517352,126.927574,0,
37,37.52663,126.914911,0,
38,37.52111,126.914911,12.5,
39,37.52111,126.914911,12,
40,37.52111,126.903941,11.5,
41,37.52111,126.893241,11,
42,37.52111,126.893241,10.5,
43,37.52111,126.893241,10,
44,37.52111,126.893241,9.5,
45,37.52111,126.893241,9,
46,37.52111,126.893241,8.5,
47,37.52111,126.893241,8,
48,37.52111,126.893241,7.5,
1,37.52111,126.893241,7,
2,37.52111,126.893241,6.5,
3,37.52111,126.893241,6,
4,37.52111,126.893241,5.5,
5,37.52111,126.893241,5,
6,37.52111,126.893241,4.5,
7,37.52111,126.893241,4,
8,37.52111,126.893241,3.5,
9,37.52111,126.893241,3,
10,37.52111,126.893241,2.5,
11,37.52111,126.893241,2,
12,37.52111,126.893241,1.5,
13,37.52111,126.893241,1,
14,37.52111,126.893241,0.5,
15,37.52111,126.893241,0,
16,37.52553,126.903941,0,
17,37.53115,126.914861,9.5,
18,37.53115,126.914861,9,
19,37.53115,126.914861,8.5,
20,37.53115,126.914861,8,
21,37.53115,126.914861,7.5,
22,37.53115,126.914861,7,
23,37.53115,126.914861,6.5,
24,37.53115,126.914861,6,
25,37.53115,126.914861,5.5,
26,37.53115,126.914861,5,
27,37.53115,126.914861,4.5,
28,37.53115,126.914861,4,
29,37.53115,126.914861,3.5,
30,37.53115,126.914861,3,
31,37.53115,126.914861,2.5,
32,37.53115,126.914861,2,
33,37.53115,126.914861,1.5,
34,37.53115,126.914861,1,
35,37.53115,126.914861,0.5,
36,37.53115,126.914861,0,
37,37.52743,126.914861,0,
38,37.52121,126.914861,10.5,
39,37.52121,126.914861,10,
40,37.52121,126.903961,9.5,
41,37.52121,126.893101,9,
42,37.52121,126.893101,8.5,
43,37.52121,126.893101,8,
44,37.52121,126.893101,7.5,
45,37.52121,126.893101,7,
46,37.52121,126.893101,6.5,
47,37.52121,126.893101,6,
48,37.52121,126.893101,5.5,
1,37.52121,126.893101,5,
2,37.52121,126.893101,4.5,
3,37.52121,126.893101,4,
4,37.52121,126.893101,3.5,
5,37.52121,126.893101,3,
6,37.52121,126.893101,2.5,
7,37.52121,126.893101,2,
8,37.52121,126.893101,1.5,
9,37.52121,126.893101,1,
10,37.52121,126.893101,0.5,
11,37.52121,126.893101,0,
12,37.504991,126.897275,0,
13,37.52121,126.893101,1,
14,37.52121,126.893101,0.5,
15,37.52121,126.893101,0,
16,37.52733,126.904011,0,
17,37.53125,126.914841,5.5,
18,37.53125,126.914841,5,
19,37.53125,126.914841,4.5,
20,37.53125,126.914841,4,
21,37.53125,126.914841,3.5,
22,37.53125,126.914841,3,
23,37.53125,126.914841,2.5,
24,37.53125,126.914841,2,
25,37.53125,126.914841,1.5,
26,37.53125,126.914841,1,
27,37.53125,126.914841,0.5,
28,37.53125,126.914841,0,
29,37.487865,126.90058,0,
30,37.53125,126.914841,3,
31,37.53125,126.914841,2.5,
32,37.53125,126.914841,2,
33,37.53125,126.914841,1.5,
34,37.53125,126.914841,1,
35,37.53125,126.914841,0.5,
36,37.53125,126.914841,0,
37,37.52663,126.914841,0,
38,37.52071,126.914841,12.5,
39,37.52071,126.914841,12,
40,37.52071,126.904051,11.5,
41,37.52071,126.893161,11,
42,37.52071,126.893161,10.5,
43,37.52071,126.893161,10,
44,37.52071,126.893161,9.5,
45,37.52071,126.893161,9,
46,37.52071,126.893161,8.5,
47,37.52071,126.893161,8,
48,37.52071,126.893161,7.5,
1,37.52071,126.893161,7,
2,37.52071,126.893161,6.5,
3,37.52071,126.893161,6,
4,37.52071,126.893161,5.5,
5,37.52071,126.893161,5,
6,37.52071,126.893161,4.5,
7,37.52071,126.893161,4,
8,37.52071,126.893161,3.5,
9,37.52071,126.893161,3,
10,37.52071,126.893161,2.5,
11,37.52071,126.893161,2,
12,37.52071,126.893161,1.5,
13,37.52071,126.893161,1,
14,37.52071,126.893161,0.5,
15,37.52071,126.893161,0,
16,37.52743,126.903951,0,
17,37.53275,126.914861,9.5,
18,37.53275,126.914861,9,
19,37.53275,126.914861,8.5,
20,37.53275,126.914861,8,
21,37.53275,126.914861,7.5,
22,37.53275,126.914861,7,
23,37.53275,126.914861,6.5,
24,37.53275,126.914861,6,
25,37.53275,126.914861,5.5,
26,37.53275,126.914861,5,
27,37.53275,126.914861,4.5,
28,37.53275,126.914861,4,
29,37.53275,126.914861,3.5,
30,37.53275,126.914861,3,
31,37.53275,126.914861,2.5,
32,37.53275,126.914861,2,
33,37.53275,126.914861,1.5,
34,37.53275,126.914861,1,
35,37.53275,126.914861,0.5,
36,37.53275,126.914861,0,
37,37.52553,126.914861,0,
38,37.52151,126.914861,6.5,
39,37.52151,126.914861,6,
40,37.52151,126.903951,5.5,
41,37.52151,126.893231,5,
42,37.52151,126.893231,4.5,
43,37.52151,126.893231,4,
44,37.52151,126.893231,3.5,
45,37.52151,126.893231,3,
46,37.52151,126.893231,2.5,
47,37.52151,126.893231,2,
48,37.52151,126.893231,1.5,
1,37.52151,126.893231,1,
2,37.52151,126.893231,0.5,
3,37.52151,126.893231,0,
4,37.505949,126.910622,0,
5,37.533885,126.90191,0,
6,37.52151,126.893231,4.5,
7,37.52151,126.893231,4,
8,37.52151,126.893231,3.5,
9,37.52151,126.893231,3,
10,37.52151,126.893231,2.5,
11,37.52151,126.893231,2,
12,37.52151,126.893231,1.5,
13,37.52151,126.893231,1,
14,37.52151,126.893231,0.5,
15,37.52151,126.893231,0,
16,37.52543,126.904031,0,
17,37.53255,126.915001,0.5,
18,37.53255,126.915001,0,
19,37.515144,126.90706,0,
20,37.516706,126.917488,0.5,
21,37.516706,126.917488,0,
22,37.533885,126.90191,0,
23,37.53255,126.915001,3.5,
24,37.53255,126.915001,3,
25,37.53255,126.915001,2.5,
26,37.53255,126.915001,2,
27,37.53255,126.915001,1.5,
28,37.53255,126.915001,1,
29,37.53255,126.915001,0.5,
30,37.53255,126.915001,0,
31,37.528993,126.916888,0,
32,37.53255,126.915001,2,
33,37.53255,126.915001,1.5,
34,37.53255,126.915001,1,
35,37.53255,126.915001,0.5,
36,37.53255,126.915001,0,
37,37.52743,126.915001,0,
38,37.52181,126.915001,9,
39,37.52181,126.915001,8.5,
40,37.52181,126.904121,8,
41,37.52181,126.893151,7.5,
42,37.52181,126.893151,7,
43,37.52181,126.893151,6.5,
44,37.52181,126.893151,6,
45,37.52181,126.893151,5.5,
46,37.52181,126.893151,5,
47,37.52181,126.893151,4.5,
48,37.52181,126.893151,4,
1,37.52181,126.893151,3.5,
2,37.52181,126.893151,3,
3,37.52181,126.893151,2.5,
4,37.52181,126.893151,2,
5,37.52181,126.893151,1.5,
6,37.52181,126.893151,1,
7,37.52181,126.893151,0.5,
8,37.52181,126.893151,0,
9,37.504991,126.897275,0,
10,37.52181,126.893151,2.5,
11,37.52181,126.893151,2,
12,37.52181,126.893151,1.5,
13,37.52181,126.893151,1,
14,37.52181,126.893151,0.5,
15,37.52181,126.893151,0,
16,37.52543,126.903961,0,
17,37.53175,126.914831,9.5,
18,37.53175,126.914831,9,
19,37.53175,126.914831,8.5,
20,37.53175,126.914831,8,
21,37.53175,126.914831,7.5,
22,37.53175,126.914831,7,
23,37.53175,126.914831,6.5,
24,37.53175,126.914831,6,
25,37.53175,126.914831,5.5,
26,37.53175,126.914831,5,
27,37.53175,126.914831,4.5,
28,37.53175,126.914831,4,
29,37.53175,126.914831,3.5,
30,37.53175,126.914831,3,
31,37.53175,126.914831,2.5,
32,37.53175,126.914831,2,
33,37.53175,126.914831,1.5,
34,37.53175,126.914831,1,
35,37.53175,126.914831,0.5,
36,37.53175,126.914831,0,
37,37.52653,126.914831,0,
38,37.52031,126.914831,12.5,
39,37.52031,126.914831,12,
40,37.52031,126.904091,11.5,
41,37.52031,126.893171,11,
42,37.52031,126.893171,10.5,
43,37.52031,126.893171,10,
44,37.52031,126.893171,9.5,
45,37.52031,126.893171,9,
46,37.52031,126.893171,8.5,
47,37.52031,126.893171,8,
48,37.52031,126.893171,7.5,
1,37.52031,126.893171,7,
2,37.52031,126.893171,6.5,
3,37.52031,126.893171,6,
4,37.52031,126.893171,5.5,
5,37.52031,126.893171,5,
6,37.52031,126.893171,4.5,
7,37.52031,126.893171,4,
8,37.52031,126.893171,3.5,
9,37.52031,126.893171,3,
10,37.52031,126.893171,2.5,
11,37.52031,126.893171,2,
12,37.52031,126.893171,1.5,
13,37.52031,126.893171,1,
14,37.52031,126.893171,0.5,
15,37.52031,126.893171,0,
16,37.52573,126.904091,0,
17,37.53115,126.914861,9.5,
18,37.53115,126.914861,9,
19,37.53115,126.914861,8.5,
20,37.53115,126.914861,8,
21,37.53115,126.914861,7.5,
22,37.53115,126.914861,7,
23,37.53115,126.914861,6.5,
24,37.53115,126.914861,6,
25,37.53115,126.914861,5.5,
26,37.53115,126.914861,5,
27,37.53115,126.914861,4.5,
28,37.53115,126.914861,4,
29,37.53115,126.914861,3.5,
30,37.53115,126.914861,3,
31,37.53115,126.914861,2.5,
32,37.53115,126.914861,2,
33,37.53115,126.914861,1.5,
34,37.53115,126.914861,1,
35,37.53115,126.914861,0.5,
36,37.53115,126.914861,0,
37,37.52593,126.914861,0,
38,37.52181,126.914861,6,
39,37.52181,126.914861,5.5,
40,37.52181,126.903961,5,
41,37.52181,126.893141,4.5,
42,37.52181,126.893141,4,
43,37.52181,126.893141,3.5,
44,37.52181,126.893141,3,
45,37.52181,126.893141,2.5,
46,37.52181,126.893141,2,
47,37.52181,126.893141,1.5,
48,37.52181,126.893141,1,
1,37.52181,126.893141,0.5,
2,37.52181,126.893141,0,
3,37.518646,126.903712,0,
4,37.52181,126.893141,5.5,
5,37.52181,126.893141,5,
6,37.52181,126.893141,4.5,
7,37.52181,126.893141,4,
8,37.52181,126.893141,3.5,
9,37.52181,126.893141,3,
10,37.52181,126.893141,2.5,
11,37.52181,126.893141,2,
12,37.52181,126.893141,1.5,
13,37.52181,126.893141,1,
14,37.52181,126.893141,0.5,
15,37.52181,126.893141,0,
16,37.52713,126.904021,0,
17,37.53095,126.915011,7,
18,37.53095,126.915011,6.5,
19,37.53095,126.915011,6,
20,37.53095,126.915011,5.5,
21,37.53095,126.915011,5,
22,37.53095,126.915011,4.5,
23,37.53095,126.915011,4,
24,37.53095,126.915011,3.5,
25,37.53095,126.915011,3,
26,37.53095,126.915011,2.5,
27,37.53095,126.915011,2,
28,37.53095,126.915011,1.5,
29,37.53095,126.915011,1,
30,37.53095,126.915011,0.5,
31,37.53095,126.915011,0,
32,37.522594,126.905258,0,
33,37.53095,126.915011,1.5,
34,37.53095,126.915011,1,
35,37.53095,126.915011,0.5,
36,37.53095,126.915011,0,
37,37.52683,126.915011,0,
38,37.52191,126.915011,3,
39,37.52191,126.915011,2.5,
40,37.52191,126.903991,2,
41,37.52191,126.893201,1.5,
42,37.52191,126.893201,1,
43,37.52191,126.893201,0.5,
44,37.52191,126.893201,0,
45,37.516706,126.917488,0,
46,37.533823,126.917638,0,
47,37.52191,126.893201,8,
48,37.52191,126.893201,7.5,
1,37.52191,126.893201,7,
2,37.52191,126.893201,6.5,
3,37.52191,126.893201,6,
4,37.52191,126.893201,5.5,
5,37.52191,126.893201,5,
6,37.52191,126.893201,4.5,
7,37.52191,126.893201,4,
8,37.52191,126.893201,3.5,
9,37.52191,126.893201,3,
10,37.52191,126.893201,2.5,
11,37.52191,126.893201,2,
12,37.52191,126.893201,1.5,
13,37.52191,126.893201,1,
14,37.52191,126.893201,0.5,
15,37.52191,126.893201,0,
16,37.52613,126.904041,0,
17,37.53285,126.914971,9.5,
18,37.53285,126.914971,9,
19,37.53285,126.914971,8.5,
20,37.53285,126.914971,8,
21,37.53285,126.914971,7.5,
22,37.53285,126.914971,7,
23,37.53285,126.914971,6.5,
24,37.53285,126.914971,6,
25,37.53285,126.914971,5.5,
26,37.53285,126.914971,5,
27,37.53285,126.914971,4.5,
28,37.53285,126.914971,4,
29,37.53285,126.914971,3.5,
30,37.53285,126.914971,3,
31,37.53285,126.914971,2.5,
32,37.53285,126.914971,2,
33,37.53285,126.914971,1.5,
34,37.53285,126.914971,1,
35,37.53285,126.914971,0.5,
36,37.53285,126.914971,0,
37,37.52553,126.914971,0,
38,37.52151,126.914971,11.5,
39,37.52151,126.914971,11,
40,37.52151,126.903961,10.5,
41,37.52151,126.893081,10,
42,37.52151,126.893081,9.5,
43,37.52151,126.893081,9,
44,37.52151,126.893081,8.5,
45,37.52151,126.893081,8,
46,37.52151,126.893081,7.5,
47,37.52151,126.893081,7,
48,37.52151,126.893081,6.5,
1,37.52151,126.893081,6,
2,37.52151,126.893081,5.5,
3,37.52151,126.893081,5,
4,37.52151,126.893081,4.5,
5,37.52151,126.893081,4,
6,37.52151,126.893081,3.5,
7,37.52151,126.893081,3,
8,37.52151,126.893081,2.5,
9,37.52151,126.893081,2,
10,37.52151,126.893081,1.5,
11,37.52151,126.893081,1,
12,37.52151,126.893081,0.5,
13,37.52151,126.893081,0,
14,37.515288,126.910475,0,
15,37.52151,126.893081,0,
16,37.52623,126.904011,0,
17,37.53275,126.914901,0.5,
18,37.53275,126.914901,0,
19,37.510821,126.893751,0,
20,37.513063,126.926114,0,
21,37.533823,126.917638,0,
22,37.505949,126.910622,0,
23,37.538322,126.892554,0,
24,37.53275,126.914901,6,
25,37.53275,126.914901,5.5,
26,37.53275,126.914901,5,
27,37.53275,126.914901,4.5,
28,37.53275,126.914901,4,
29,37.53275,126.914901,3.5,
30,37.53275,126.914901,3,
31,37.53275,126.914901,2.5,
32,37.53275,126.914901,2,
33,37.53275,126.914901,1.5,
34,37.53275,126.914901,1,
35,37.53275,126.914901,0.5,
36,37.53275,126.914901,0,
37,37.52703,126.914901,0,
38,37.52081,126.914901,12.5,
39,37.52081,126.914901,12,
40,37.52081,126.904021,11.5,
41,37.52081,126.893171,11,
42,37.52081,126.893171,10.5,
43,37.52081,126.893171,10,
44,37.52081,126.893171,9.5,
45,37.52081,126.893171,9,
46,37.52081,126.893171,8.5,
47,37.52081,126.893171,8,
48,37.52081,126.893171,7.5,
1,37.52081,126.893171,7,
2,37.52081,126.893171,6.5,
3,37.52081,126.893171,6,
4,37.52081,126.893171,5.5,
5,37.52081,126.893171,5,
6,37.52081,126.893171,4.5,
7,37.52081,126.893171,4,
8,37.52081,126.893171,3.5,
9,37.52081,126.893171,3,
10,37.52081,126.893171,2.5,
11,37.52081,126.893171,2,
12,37.52081,126.893171,1.5,
13,37.52081,126.893171,1,
14,37.52081,126.893171,0.5,
15,37.52081,126.893171,0,
16,37.52563,126.903991,0,
17,37.53245,126.914981,4.5,
18,37.53245,126.914981,4,
19,37.53245,126.914981,3.5,
20,37.53245,126.914981,3,
21,37.53245,126.914981,2.5,
22,37.53245,126.914981,2,
23,37.53245,126.914981,1.5,
24,37.53245,126.914981,1,
25,37.53245,126.914981,0.5,
26,37.53245,126.914981,0,
27,37.515144,126.90706,0,
28,37.53245,126.914981,4,
29,37.53245,126.914981,3.5,
30,37.53245,126.914981,3,
31,37.53245,126.914981,2.5,
32,37.53245,126.914981,2,
33,37.53245,126.914981,1.5,
34,37.53245,126.914981,1,
35,37.53245,126.914981,0.5,
36,37.53245,126.914981,0,
37,37.52603,126.914981,0,
38,37.52171,126.914981,1.5,
39,37.52171,126.914981,1,
40,37.52171,126.904041,0.5,
41,37.52171,126.893151,0,
42,37.517352,126.927574,0,
43,37.494037,126.908347,0,
44,37.52171,126.893151,9.5,
45,37.52171,126.893151,9,
46,37.52171,126.893151,8.5,
47,37.52171,126.893151,8,
48,37.52171,126.893151,7.5,
1,37.52171,126.893151,7,
2,37.52171,126.893151,6.5,
3,37.52171,126.893151,6,
4,37.52171,126.893151,5.5,
5,37.52171,126.893151,5,
6,37.52171,126.893151,4.5,
7,37.52171,126.893151,4,
8,37.52171,126.893151,3.5,
9,37.52171,126.893151,3,
10,37.52171,126.893151,2.5,
11,37.52171,126.893151,2,
12,37.52171,126.893151,1.5,
13,37.52171,126.893151,1,
14,37.52171,126.893151,0.5,
15,37.52171,126.893151,0,
16,37.52733,126.904111,0,
17,37.53235,126.914931,9.5,
18,37.53235,126.914931,9,
19,37.53235,126.914931,8.5,
20,37.53235,126.914931,8,
21,37.53235,126.914931,7.5,
22,37.53235,126.914931,7,
23,37.53235,126.914931,6.5,
24,37.53235,126.914931,6,
25,37.53235,126.914931,5.5,
26,37.53235,126.914931,5,
27,37.53235,126.914931,4.5,
28,37.53235,126.914931,4,
29,37.53235,126.914931,3.5,
30,37.53235,126.914931,3,
31,37.53235,126.914931,2.5,
32,37.53235,126.914931,2,
33,37.53235,126.914931,1.5,
34,37.53235,126.914931,1,
35,37.53235,126.914931,0.5,
36,37.53235,126.914931,0,
37,37.52743,126.914931,0,
38,37.52181,126.914931,12.5,
39,37.52181,126.914931,12,
40,37.52181,126.903941,11.5,
41,37.52181,126.893211,11,
42,37.52181,126.893211,10.5,
43,37.52181,126.893211,10,
44,37.52181,126.893211,9.5,
45,37.52181,126.893211,9,
46,37.52181,126.893211,8.5,
47,37.52181,126.893211,8,
48,37.52181,126.893211,7.5,
1,37.52181,126.893211,7,
2,37.52181,126.893211,6.5,
3,37.52181,126.893211,6,
4,37.52181,126.893211,5.5,
5,37.52181,126.893211,5,
6,37.52181,126.893211,4.5,
7,37.52181,126.893211,4,
8,37.52181,126.893211,3.5,
9,37.52181,126.893211,3,
10,37.52181,126.893211,2.5,
11,37.52181,126.893211,2,
12,37.52181,126.893211,1.5,
13,37.52181,126.893211,1,
14,37.52181,126.893211,0.5,
15,37.52181,126.893211,0,
16,37.52593,126.904051,0,
17,37.53225,126.914971,9.5,
18,37.53225,126.914971,9,
19,37.53225,126.914971,8.5,
20,37.53225,126.914971,8,
21,37.53225,126.914971,7.5,
22,37.53225,126.914971,7,
23,37.53225,126.914971,6.5,
24,37.53225,126.914971,6,
25,37.53225,126.914971,5.5,
26,37.53225,126.914971,5,
27,37.53225,126.914971,4.5,
28,37.53225,126.914971,4,
29,37.53225,126.914971,3.5,
30,37.53225,126.914971,3,
31,37.53225,126.914971,2.5,
32,37.53225,126.914971,2,
33,37.53225,126.914971,1.5,
34,37.53225,126.914971,1,
35,37.53225,126.914971,0.5,
36,37.53225,126.914971,0,
37,37.52643,126.914971,0,
38,37.52031,126.914971,12.5,
39,37.52031,126.914971,12,
40,37.52031,126.904011,11.5,
41,37.52031,126.893041,11,
42,37.52031,126.893041,10.5,
43,37.52031,126.893041,10,
44,37.52031,126.893041,9.5,
45,37.52031,126.893041,9,
46,37.52031,126.893041,8.5,
47,37.52031,126.893041,8,
48,37.52031,126.893041,7.5,
1,37.52031,126.893041,7,
2,37.52031,126.893041,6.5,
3,37.52031,126.893041,6,
4,37.52031,126.893041,5.5,
5,37.52031,126.893041,5,
6,37.52031,126.893041,4.5,
7,37.52031,126.893041,4,
8,37.52031,126.893041,3.5,
9,37.52031,126.893041,3,
10,37.52031,126.893041,2.5,
11,37.52031,126.893041,2,
12,37.52031,126.893041,1.5,
13,37.52031,126.893041,1,
14,37.52031,126.893041,0.5,
15,37.52031,126.893041,0,
16,37.52613,126.904031,0,
17,37.53115,126.914931,9.5,
18,37.53115,126.914931,9,
19,37.53115,126.914931,8.5,
20,37.53115,126.914931,8,
21,37.53115,126.914931,7.5,
22,37.53115,126.914931,7,
23,37.53115,126.914931,6.5,
24,37.53115,126.914931,6,
25,37.53115,126.914931,5.5,
26,37.53115,126.914931,5,
27,37.53115,126.914931,4.5,
28,37.53115,126.914931,4,
29,37.53115,126.914931,3.5,
30,37.53115,126.914931,3,
31,37.53115,126.914931,2.5,
32,37.53115,126.914931,2,
33,37.53115,126.914931,1.5,
34,37.53115,126.914931,1,
35,37.53115,126.914931,0.5,
36,37.53115,126.914931,0,
37,37.52743,126.914931,0,
38,37.52171,126.914931,12.5,
39,37.52171,126.914931,12,
40,37.52171,126.903951,11.5,
41,37.52171,126.893231,11,
42,37.52171,126.893231,10.5,
43,37.52171,126.893231,10,
44,37.52171,126.893231,9.5,
45,37.52171,126.893231,9,
46,37.52171,126.893231,8.5,
47,37.52171,126.893231,8,
48,37.52171,126.893231,7.5,
1,37.52171,126.893231,7,
2,37.52171,126.893231,6.5,
3,37.52171,126.893231,6,
4,37.52171,126.893231,5.5,
5,37.52171,126.893231,5,
6,37.52171,126.893231,4.5,
7,37.52171,126.893231,4,
8,37.52171,126.893231,3.5,
9,37.52171,126.893231,3,
10,37.52171,126.893231,2.5,
11,37.52171,126.893231,2,
12,37.52171,126.893231,1.5,
13,37.52171,126.893231,1,
14,37.52171,126.893231,0.5,
15,37.52171,126.893231,0,
16,37.52643,126.904131,0,
17,37.53135,126.914841,9.5,
18,37.53135,126.914841,9,
19,37.53135,126.914841,8.5,
20,37.53135,126.914841,8,
21,37.53135,126.914841,7.5,
22,37.53135,126.914841,7,
23,37.53135,126.914841,6.5,
24,37.53135,126.914841,6,
25,37.53135,126.914841,5.5,
26,37.53135,126.914841,5,
27,37.53135,126.914841,4.5,
28,37.53135,126.914841,4,
29,37.53135,126.914841,3.5,
30,37.53135,126.914841,3,
31,37.53135,126.914841,2.5,
32,37.53135,126.914841,2,
33,37.53135,126.914841,1.5,
34,37.53135,126.914841,1,
35,37.53135,126.914841,0.5,
36,37.53135,126.914841,0,
37,37.52723,126.914841,0,
38,37.52021,126.914841,1,
39,37.52021,126.914841,0.5,
40,37.52021,126.904131,0,
41,37.5255,126.886289,0,
42,37.518646,126.903712,0,
43,37.505259,126.905429,0,
44,37.505225,126.921952,0,
45,37.52021,126.893091,9,
46,37.52021,126.893091,8.5,
47,37.52021,126.893091,8,
48,37.52021,126.893091,7.5,
1,37.52021,126.893091,7,
2,37.52021,126.893091,6.5,
3,37.52021,126.893091,6,
4,37.52021,126.893091,5.5,
5,37.52021,126.893091,5,
6,37.52021,126.893091,4.5,
7,37.52021,126.893091,4,
8,37.52021,126.893091,3.5,
9,37.52021,126.893091,3,
10,37.52021,126.893091,2.5,
11,37.52021,126.893091,2,
12,37.52021,126.893091,1.5,
13,37.52021,126.893091,1,
14,37.52021,126.893091,0.5,
15,37.52021,126.893091,0,
16,37.52593,126.904071,0,
17,37.53285,126.914921,9.5,
18,37.53285,126.914921,9,
19,37.53285,126.914921,8.5,
20,37.53285,126.914921,8,
21,37.53285,126.914921,7.5,
22,37.53285,126.914921,7,
23,37.53285,126.914921,6.5,
24,37.53285,126.914921,6,
25,37.53285,126.914921,5.5,
26,37.53285,126.914921,5,
